Junction_ID_Alt	Junction_ID_Ref	Junction_Key_Alt_GRCh38	Junction_Key_Ref_GRCh38	Junction_Key_Alt_GRCh37	Junction_Key_Ref_GRCh37	Alpha_0	Beta_0	Pi_0	Alpha_1	Beta_1	Pi_1
7171431	7171415	1,186355786,186356285	1,186355769,186356285	1,186324918,186325417	1,186324901,186325417	0.154647408165483	150.955142338074	0.0100004074640157	1.05859521978464	8.28192824029205	0.0100000585700734
1390458	1390452	1,19153955,19154917	1,19153940,19154917	1,19480449,19481411	1,19480434,19481411	5.08313082329002	89.8349906242372	0.0382969544965736	3.5951213808192	12.4135134611507	0.0158685214395257
7256719	7256721	1,196725298,196726455	1,196725298,196726469	1,196694428,196695585	1,196694428,196695599	0.876886970983003	282.925520897246	0.0100010737556579	0.31899227889639	8.93217290647272	0.0100000190199472
7622631	7622632	1,205271256,205271795	1,205271256,205271812	1,205240384,205240923	1,205240384,205240940	2.55408003730549	92.1540806873647	0.0100001308077832	2.50618133606666	3.15951489144173	0.0959863948695522
7656664	7656635	1,205727825,205729571	1,205727806,205729571	1,205696953,205698699	1,205696934,205698699	0.460102859765752	569.781932583911	0.0100024561504893	1.32548910426304	169.053978547188	0.0100000531980303
1467500	1467495	1,20501437,20502068	1,20501420,20502068	1,20827930,20828561	1,20827913,20828561	0.98786431921683	256.568170134632	0.285040397517816	1.47887139732259	17.2072645033479	0.0100000201413523
7863306	7863307	1,212342281,212345789	1,212342281,212345802	1,212515623,212519131	1,212515623,212519144	2.61567192341981	182.313603513681	0.0100000780671895	2.08551672038304	5.73282413998013	0.0248900922013843
7966973	7966974	1,219193252,219210514	1,219193252,219210531	1,219366594,219383856	1,219366594,219383873	0.250746058342826	173.847265301538	0.0100000438174619	0.91155446678653	121.794467963665	0.0100010852236984
8061270	8061271	1,223744219,223745284	1,223744219,223745305	1,223931921,223932986	1,223931921,223933007	0.911981030808708	988.00768990029	0.010001025446835	5.21005781943805	358.69250499603	0.162250619862297
8108738	8108717	1,224401086,224404429	1,224401070,224404429	1,224588788,224592131	1,224588772,224592131	0.200734684719806	997.906064627686	0.0100006526767189	0.775439502336124	131.018375769315	0.0100000157236714
8165792	8165777	1,225855961,225856651	1,225855941,225856651	1,226043662,226044352	1,226043642,226044352	0.550226116932605	451.663284578557	0.0100016417574495	3.35416534210502	312.905112832955	0.0100000055199647
8284655	8284656	1,228147700,228148357	1,228147700,228148370	1,228335401,228336058	1,228335401,228336071	1.52170412743765	959.385357548488	0.0100000961109427	3.60623814186658	51.6231826958195	0.0100000029870108
8344335	8344336	1,229271371,229286467	1,229271371,229286485	1,229407118,229422214	1,229407118,229422232	0.880760642701712	249.724680397095	0.686694987821566	1.05186903854928	12.5727309625345	0.0100003441672086
1642883	1642884	1,23072198,23073273	1,23072198,23073291	1,23398691,23399766	1,23398691,23399784	5.98269557911914	398.955860139275	0.0100001502290258	4.27703449671116	51.7398628152919	0.046501631910839
426282	426283	1,2558469,2559802	1,2558469,2559822	1,2489908,2491241	1,2489908,2491261	0.59763025421802	711.433911185179	0.010000755667955	5.12084929350586	940.639127339631	0.0100001329469852
1865449	1865402	1,26282970,26284141	1,26282938,26284141	1,26609461,26610632	1,26609429,26610632	0.133168112511062	330.801745605906	0.0100020493054256	28.4974037386338	902.361402369419	0.300083020781462
2096495	2096476	1,28580669,28581110	1,28580647,28581110	1,28907181,28907622	1,28907159,28907622	1.48394571122601	224.389362074916	0.0100001191616206	2.07597363088138	71.6564014479673	0.0595524607233809
2145743	2145717	1,29196056,29196197	1,29196014,29196197	1,29522568,29522709	1,29522526,29522709	0.161637463261816	232.467236641812	0.0100143762729948	4.50987491600512	88.2283223486484	0.218262284740513
2256804	2256746	1,31911842,31915894	1,31911827,31915894	1,32377443,32381495	1,32377428,32381495	1.49296559831496	101.586258022548	0.0100000325209163	1.41116562801346	14.388098000359	0.0100000033447099
2276729	2276730	1,32108135,32154568	1,32108135,32154587	1,32573736,32620169	1,32573736,32620188	0.10000038005192	88.8261746335253	0.425755931707563	0.866348429985867	13.0137200228726	0.0100002293987696
2466540	2466541	1,35405469,35407986	1,35405469,35408007	1,35871070,35873587	1,35871070,35873608	0.208884563942042	119.704364397307	0.0100015141103989	4.28926789179561	28.9943173762137	0.101181338977371
2472316	2472307	1,35451792,35453556	1,35451777,35453556	1,35917393,35919157	1,35917378,35919157	1.41619272421289	223.259815268583	0.0100003170738419	2.54457742338146	37.6410258226553	0.0166120793203317
565745	565723	1,3740403,3742803	1,3740388,3742803	1,3656967,3659367	1,3656952,3659367	0.984794737417244	73.4464691834771	0.010000171229338	41.1719363420222	566.962832125081	0.0100000631957198
2551861	2551863	1,36319165,36319248	1,36319165,36319259	1,36784766,36784849	1,36784766,36784860	2.85115770828275	97.3170716880196	0.0100002631837965	4.36150211055659	20.5957447393686	0.0497968538543923
569581	569566	1,3781354,3781511	1,3781337,3781511	1,3697918,3698075	1,3697901,3698075	0.589160523934316	496.869104797881	0.0100044342129492	3.57852859301303	448.010830351668	0.0100003261189506
2720706	2720680	1,39568959,39569594	1,39568940,39569594	1,40034631,40035266	1,40034612,40035266	0.25456951324758	999.996649871498	0.0100004045450007	2.59521823971442	999.690741529206	0.0100000518260882
2928140	2928095	1,43452047,43452204	1,43452014,43452204	1,43917718,43917875	1,43917685,43917875	1.04900783085789	223.337225316404	0.0100006627262225	4.04824982291955	58.603468204072	0.0944623486886998
2948715	2948716	1,43666556,43666938	1,43666556,43666953	1,44132227,44132609	1,44132227,44132624	0.123728992158284	137.981805571094	0.0100053878609497	0.585843880140088	4.20608807894427	0.0100001050128974
3080581	3080582	1,45602366,45604916	1,45602366,45604935	1,46068038,46070588	1,46068038,46070607	0.400707571419581	829.348640224174	0.010004839842512	11.7318643020142	431.764867856257	0.154962602216213
3159362	3159344	1,46643317,46645160	1,46643302,46645160	1,47108989,47110832	1,47108974,47110832	0.100000363731454	277.267640579959	0.0719246198184505	11.4343863854449	191.011973696972	0.114912502800539
3328396	3328398	1,52414648,52414740	1,52414648,52414761	1,52880320,52880412	1,52880320,52880433	2.72312383120461	124.159326578409	0.0100001238025029	3.80690321264256	13.9693158946326	0.0100000207082658
3740073	3740035	1,67426304,67429987	1,67426286,67429987	1,67891987,67895670	1,67891969,67895670	0.100000020132283	0.100000105025327	0.661161428350606	997.040702833806	0.100000017372782	0.0100000001124202
3904483	3904463	1,77964372,77964645	1,77964357,77964645	1,78430057,78430330	1,78430042,78430330	0.143102575471845	496.205823285463	0.0100022745409244	12.4516780056308	999.941384363868	0.118740256582228
54016236	54016238	20,1922646,1924740	20,1922646,1924763	20,1903292,1905386	20,1903292,1905409	0.151689439826912	999.271925328045	0.0100053964010776	16.6457583105028	996.563161239211	0.436362630490901
54598131	54598108	20,25498362,25500839	20,25498347,25500839	20,25478998,25481475	20,25478983,25481475	1.85803900461126	36.4422443397852	0.0100037494440776	15.6669920008394	31.0298619630525	0.049904823505417
53930098	53930099	20,349364,349615	20,349364,349637	20,330008,330259	20,330008,330281	4.95031322191579	115.962598801074	0.0100000211867074	4.41892178828866	10.0278941276452	0.0100000091167452
55039169	55039128	20,35115959,35118597	20,35115934,35118597	20,33703762,33706400	20,33703737,33706400	2.42106822422458	108.265558967779	0.0509160055456477	2.40223617169094	29.0297802283834	0.0100000226365882
55079248	55079249	20,35556272,35556954	20,35556272,35556972	20,34144043,34144725	20,34144043,34144743	3.61319091752722	594.504275427717	0.0100000007482263	2.11867384977886	5.88381287719966	0.0100000008447945
55188765	55188745	20,36653724,36656359	20,36653702,36656359	20,35282127,35284762	20,35282105,35284762	0.982002105919059	222.264615464582	0.0100008847232971	3.7251694778404	11.5845475530133	0.0715104451631395
55274182	55274170	20,38002794,38006196	20,38002777,38006196	20,36631196,36634598	20,36631179,36634598	1.66375614195228	60.3430953532771	0.0100000098609164	4.83691081693449	6.83066567987646	0.037193723231996
55314102	55314104	20,38766378,38767445	20,38766378,38767463	20,37395021,37396088	20,37395021,37396106	0.100000042441844	33.9125171288869	0.694295329651614	0.499008908918974	4.10802824161962	0.010000149190892
55326228	55326229	20,39034318,39038478	20,39034318,39038498	20,37662961,37667121	20,37662961,37667141	0.915091558840851	90.12533036606	0.0100004643706208	4.35598865548451	21.2607355933648	0.340065581817978
54142665	54142666	20,3864789,3865662	20,3864789,3865682	20,3845436,3846309	20,3845436,3846329	0.655554773337893	172.596518717213	0.0100000774861945	6.06840881746366	94.6946162696957	0.321073946119813
54169105	54169107	20,4177578,4181780	20,4177578,4181802	20,4158225,4162427	20,4158225,4162449	0.624975932343735	442.408868202036	0.0100012289021008	1.22756253041869	33.9595550572412	0.0100010151187947
55580476	55580481	20,46726325,46726814	20,46726325,46726863	20,45354964,45355453	20,45354964,45355502	4.05722431736233	164.541608065677	0.0100001699931329	5.61858892739476	25.6852330199051	0.0163874810425238
55705363	55705364	20,49225200,49226414	20,49225200,49226429	20,47841737,47842951	20,47841737,47842966	1.2356437242674	998.944462027032	0.66287098773268	1.35391381890897	26.6052534294381	0.286103353339747
56212692	56212693	20,63236446,63237884	20,63236446,63237902	20,61867798,61869236	20,61867798,61869254	0.196450841338366	999.238745951267	0.0100005036155041	1.69477743927765	181.122202792256	0.130483779371117
56340001	56339957	20,63945989,63946160	20,63945976,63946160	20,62577342,62577513	20,62577329,62577513	2.20706595894718	112.98475944424	0.0100005835522392	1.33908261836441	12.5666630877337	0.0100000476915724
56362910	56362911	20,64070636,64071857	20,64070636,64071869	20,62701989,62703210	20,62701989,62703222	3.11903822258339	448.184154580369	0.0100002026717968	2.48310197061963	7.50594664911009	0.0324120792967708
56958244	56958226	21,33460522,33465341	21,33460506,33465341	21,34832829,34837648	21,34832813,34837648	0.694594428914804	321.264211246967	0.201377663696345	1.58719159766017	115.193361673108	0.225172437216601
56993551	56993533	21,33903657,33903934	21,33903640,33903934	21,35275961,35276238	21,35275944,35276238	3.33534552791614	999.576072605224	0.0100000395978691	3.59313164512523	322.656955651095	0.0100000029811429
57044865	57044847	21,36043970,36045581	21,36043957,36045581	21,37416268,37417879	21,37416255,37417879	2.8973131448319	53.2569657835469	0.010000140578544	6.23054124951099	9.3844677714149	0.0100000285152237
57103931	57103932	21,37198026,37200213	21,37198026,37200231	21,38570327,38572514	21,38570327,38572532	0.19011636014972	70.3889516150282	0.0100014833000512	2.20968594679644	10.0528330851256	0.0291950082549202
57599392	57599378	21,46235447,46236828	21,46235427,46236828	21,47655361,47656742	21,47655341,47656742	0.620766701413009	333.862081518997	0.0100011676263061	2.79393902217774	67.5014106042571	0.0100000005299416
57630022	57630024	21,46550745,46551616	21,46550745,46551633	21,47970658,47971529	21,47970658,47971546	0.185122594339429	137.167170448085	0.0100001808297134	1.72184867936597	5.26048934230637	0.0100001519454876
57827863	57827824	22,19057187,19063201	22,19057163,19063201	22,19044700,19050714	22,19044676,19050714	0.36697548867239	307.070315674146	0.010000314740944	2.36503856001495	9.91807059680411	0.0485922962861663
57854361	57854362	22,19434895,19435626	22,19434895,19435637	22,19422418,19423149	22,19422418,19423160	3.94127977822348	408.14446945048	0.0100011053358941	4.80618720152149	83.8691810632093	0.0210226263587561
58010171	58010173	22,21026958,21027497	22,21026958,21027507	22,21381247,21381786	22,21381247,21381796	0.858680328292901	16.539843891753	0.419489536556503	4.89690165129353	14.0157967233459	0.0100000421749357
58055462	58055447	22,21764263,21769194	22,21764241,21769194	22,22118552,22123483	22,22118530,22123483	0.685947001105438	661.864450995645	0.0100026169937887	5.43456729884588	651.965882742766	0.0100001824643175
58598618	58598619	22,29971063,29978424	22,29971063,29978441	22,30367052,30374413	22,30367052,30374430	0.588816501433325	72.4001604394238	0.0100001933245117	2.22416938128281	54.7155985644462	0.0100000353890887
59052959	59052960	22,37625077,37625776	22,37625077,37625796	22,38021084,38021783	22,38021084,38021803	0.807045555415474	999.754202253132	0.762297426637544	1.38383098178977	124.920822641175	0.364517662040415
59188480	59188481	22,38668133,38670869	22,38668133,38670883	22,39064138,39066874	22,39064138,39066888	0.409353045842217	244.543966124353	0.0100025526887854	1.26719794045691	8.27654335114531	0.0391761884694017
59636796	59636797	22,43151605,43159191	22,43151605,43159209	22,43547611,43555197	22,43547611,43555215	0.849468230663381	991.014269233634	0.0100012934709219	1.47252688771059	137.330541166462	0.0100000516660396
59682969	59682970	22,44163931,44168580	22,44163931,44168601	22,44559811,44564460	22,44559811,44564481	3.52832227589337	479.796579790374	0.0100000763809883	1.93531545452578	44.6845327352755	0.0491613208023831
59975596	59975597	22,50197352,50197436	22,50197352,50197448	22,50635781,50635865	22,50635781,50635877	4.58461832008179	213.190252215857	0.0417034749530347	2.99936628780802	44.1828766936943	0.0100000014123345
59993972	59993953	22,50246748,50246874	22,50246736,50246874	22,50685177,50685303	22,50685165,50685303	3.52048510526688	997.400773922577	0.887472633681158	1.77517808944121	100.775106492516	0.0100000426897203
60040098	60040099	22,50394136,50406666	22,50394136,50406688	22,50832565,50845095	22,50832565,50845117	1.67395516382824	124.12545418226	0.0100132421709268	1.49220471113894	19.8435240862314	0.0618919398594695
60049776	60049777	22,50440050,50440805	22,50440050,50440821	22,50878479,50879234	22,50878479,50879250	0.99734650478395	297.203363536489	0.0100000558118167	1.86682196790624	87.5493112829219	0.0100000009050083
60079068	60079034	22,50527733,50528511	22,50527718,50528511	22,50966162,50966940	22,50966147,50966940	0.930774095477248	603.249399847913	0.0100000949827339	2.02940642504368	22.6428066753681	0.0605238748507572
60093858	60093859	22,50610311,50610690	22,50610311,50610706	22,51048739,51049118	22,51048739,51049134	0.100003739137648	583.797105676515	0.142470083381556	2.05963255290477	92.3052349607812	0.135455860525352
50538456	50538439	2,102732427,102736645	2,102732410,102736645	2,103348886,103353104	2,103348869,103353104	1.46321186928992	23.8020222648538	0.0100002662135923	2.03625127616086	0.928384507275633	0.0367950180959143
50556173	50556175	2,105097325,105099648	2,105097325,105099669	2,105713783,105716106	2,105713783,105716127	0.719528666120065	268.659005881747	0.0100002751137775	2.01859345851628	17.9056369787539	0.0798423366726262
50608778	50608780	2,108485909,108486498	2,108485909,108486510	2,109102365,109102954	2,109102365,109102966	1.55618567413172	78.6912583920422	0.0100004750310756	4.97225817190137	2.51505385689047	0.0344698524710751
47792429	47792430	2,11767859,11771351	2,11767859,11771371	2,11907985,11911477	2,11907985,11911497	0.158254849904226	543.092442559199	0.010001272551037	61.5788042231895	954.316570184312	0.371795278166335
51140466	51140467	2,131530828,131531651	2,131530828,131531663	2,132288401,132289224	2,132288401,132289236	1.72363309648917	51.3246252377173	0.110949776720253	987.899392748584	355.856618056895	0.389374535008536
51576903	51576898	2,159817051,159819725	2,159817033,159819725	2,160673562,160676236	2,160673544,160676236	0.321123074333339	117.565435810778	0.010000766776241	4.86206831640328	46.2459612893845	0.294129508764123
51720654	51720636	2,169531509,169537226	2,169531491,169537226	2,170388019,170393736	2,170388001,170393736	0.458897380571115	68.7327448889856	0.0100013235436384	1.4849989343027	4.29951808321451	0.0100000016425086
51738975	51738950	2,169812525,169815476	2,169812507,169815476	2,170669035,170671986	2,170669017,170671986	5.4293036796301	374.706612534814	0.0100096258807115	3.3436201532927	32.4148216791273	0.0441806122429928
51944463	51944445	2,177232031,177232391	2,177232009,177232391	2,178096759,178097119	2,178096737,178097119	5.68285860028847	405.250462551166	0.0100000970313872	1.91209558234499	23.3471422922394	0.0160221636240789
52346747	52346725	2,197403060,197403584	2,197403036,197403584	2,198267784,198268308	2,198267760,198268308	0.10000061318893	505.399702517722	0.129010406174939	2.20042527905471	44.5042539951528	0.43903292503671
52471412	52471413	2,201474756,201475605	2,201474756,201475618	2,202339479,202340328	2,202339479,202340341	0.91008514873434	13.8729424858026	0.0100000117373244	6.33925237650416	12.2941281562222	0.0100000150280277
52501323	52501324	2,202295838,202297357	2,202295838,202297378	2,203160561,203162080	2,203160561,203162101	0.400648903678289	998.865157496847	0.213663409344261	0.632653857127701	13.9477448254435	0.0100000124908974
53009804	53009805	2,219246877,219247095	2,219246877,219247112	2,220111599,220111817	2,220111599,220111834	1.07991514526937	265.136439263792	0.0100057681969683	12.5913260069065	606.449055756701	0.367297099679729
53074113	53074114	2,219633458,219633865	2,219633458,219633879	2,220498180,220498587	2,220498180,220498601	1.12712825016418	12.7297849422989	0.0100007747476212	8.76359878679204	3.33442606194891	0.181937856505313
53308474	53308475	2,231331898,231344948	2,231331898,231344974	2,232196610,232209660	2,232196610,232209686	0.100000007463763	46.7070286237011	0.538661746560885	1.28300373992598	2.48341926460344	0.0100001214208158
53548133	53548136	2,237525806,237527328	2,237525806,237527376	2,238434449,238435971	2,238434449,238436019	1.3963180193829	95.6628757658284	0.0100000090084988	2.45171543856237	46.5160612109735	0.0100000165551419
47971592	47971574	2,23754799,23757417	2,23754775,23757417	2,23977669,23980287	2,23977645,23980287	0.100000052477135	33.3999828567832	0.315320718747994	139.713160198908	710.657361410523	0.448963950957643
47983836	47983837	2,23984832,23999654	2,23984832,23999671	2,24207702,24222524	2,24207702,24222541	1.33115297624046	130.303308587245	0.0100000528922146	2.86976871034279	7.87879037847366	0.0660298979946956
53838589	53838590	2,241335213,241335958	2,241335213,241335974	2,242274628,242275373	2,242274628,242275389	4.07027304350723	564.942682105799	0.0100000157463148	1.49194196169757	44.285161688791	0.0100000039392073
53852144	53852145	2,241463981,241465656	2,241463981,241465673	2,242403396,242405071	2,242403396,242405088	1.40158565533143	22.2178168986959	0.213718557343142	4.96278875200742	0.854964815543055	0.0812597984487669
53857367	53857358	2,241499193,241499256	2,241499175,241499256	2,242438608,242438671	2,242438590,242438671	0.389375063840928	999.709047792904	0.010005372791949	2.00248523405727	205.655524468424	0.117483290672952
48005762	48005746	2,24315246,24328051	2,24315225,24328051	2,24538115,24550920	2,24538094,24550920	0.564706076465262	122.759124019974	0.0100010109565767	5.91533086906309	49.8251301440766	0.0100010439483139
48101869	48101858	2,26214577,26215052	2,26214562,26215052	2,26437446,26437921	2,26437431,26437921	1.83042520003704	37.6652461593602	0.0100001432023351	2.89683792646658	4.71671612665504	0.0100000112006645
48190248	48190226	2,27367844,27368024	2,27367823,27368024	2,27590711,27590891	2,27590690,27590891	0.259666755629384	537.642051363011	0.0100197372002738	8.24767658654421	997.433118203651	0.194121836536888
48217857	48217859	2,27599679,27599952	2,27599679,27599969	2,27822546,27822819	2,27822546,27822836	5.07412833556351	999.772643478625	0.907601397472799	1.13993070836487	17.4062901016541	0.0100039452070914
48446824	48446816	2,36553197,36555682	2,36553180,36555682	2,36780340,36782825	2,36780323,36782825	0.837218145403973	180.580915564882	0.0100002260700033	2.97632761320815	53.8185869647382	0.024688707608887
48675253	48675243	2,43918152,43918255	2,43918134,43918255	2,44145291,44145394	2,44145273,44145394	1.58399202554053	470.87159247011	0.0100009442140608	3.16297229456629	64.094314071705	0.0304330939432808
48957587	48957588	2,55234963,55235412	2,55234963,55235427	2,55462099,55462548	2,55462099,55462563	4.08928492728005	234.020841874221	0.0100000405564959	2.3805045116647	13.9840675474185	0.0100000061470546
49067099	49067059	2,61188737,61188909	2,61188710,61188909	2,61415872,61416044	2,61415845,61416044	1.93820275176088	258.992363854004	0.0100002056397004	3.05528868190553	102.385614626288	0.0100000022573418
49219888	49219862	2,65089091,65090982	2,65089071,65090982	2,65316225,65318116	2,65316205,65318116	0.182108084723716	342.066014362519	0.0100045546914433	0.3885225865587	28.6271560648016	0.0100001847438527
49273162	49273098	2,68047337,68062957	2,68047320,68062957	2,68274469,68290089	2,68274452,68290089	0.348455246742829	11.7435163483209	0.0100001542380737	3.70238465784048	2.20224435111654	0.022529494149777
49428179	49428180	2,71427415,71428530	2,71427415,71428546	2,71654545,71655660	2,71654545,71655676	1.17546579800903	352.435722794577	0.010001840138847	1.35387737521917	22.4279808875665	0.0100000093300283
49563694	49563695	2,74455175,74455390	2,74455175,74455405	2,74682302,74682517	2,74682302,74682532	4.03237085378677	45.5532875705687	0.114794092017061	2.65283616740691	6.31077021789328	0.155341575232355
49754097	49754099	2,85621580,85623605	2,85621580,85623645	2,85848703,85850728	2,85848703,85850768	0.100000114526574	128.128443455392	0.658867894990315	0.620426613902898	8.68327833989853	0.0100002720783923
50260876	50260877	2,96268659,96269255	2,96268659,96269267	2,96934397,96934993	2,96934397,96935005	1.69476246227378	390.599047176935	0.0100001592035576	7.09433440335733	162.295063911953	0.0100000023016201
50288234	50288201	2,96619777,96631311	2,96619763,96631311	2,97285514,97297048	2,97285500,97297048	0.497544151869288	68.9113498194781	0.0100014086011983	7.31443063618455	11.137180127039	0.0562256893487276
50289359	50289327	2,96631521,96636920	2,96631483,96636920	2,97297258,97302657	2,97297220,97302657	0.3940897368211	55.2822325122246	0.0100042694547767	110.367689316997	997.001080810357	0.461318889902688
50411517	50411504	2,99171661,99173914	2,99171647,99173914	2,99788124,99790377	2,99788110,99790377	0.9232183544542	99.5515768189761	0.0100006809668694	2.64768800640045	25.1019620628512	0.0808756198688873
62788030	62788031	3,101574280,101579771	3,101574280,101579789	3,101293124,101298615	3,101293124,101298633	0.100000130632717	47.7184811266974	0.537828360239071	10.7968248627672	92.600554038074	0.240979578182333
62801048	62800996	3,101682510,101682770	3,101682493,101682770	3,101401354,101401614	3,101401337,101401614	0.268334077455339	2.10725867152242	0.0619961773305118	18.3330022435708	1.01041147089311	0.0100000000197281
62890617	62890618	3,108684342,108686427	3,108684342,108686444	3,108403189,108405274	3,108403189,108405291	0.821875221054489	59.0909506378228	0.0100003044722595	1.34800152900451	3.14337527820606	0.0500970146109361
62959827	62959812	3,113006031,113008170	3,113006005,113008170	3,112724878,112727017	3,112724852,112727017	1.86426457391905	321.517480153559	0.202182993497933	2.30850938462102	40.4285709177967	0.248609850350004
62990437	62990438	3,113778836,113781032	3,113778836,113781049	3,113497683,113499879	3,113497683,113499896	0.100000535823835	111.503183133741	0.141587380652585	2.12771694531668	19.4259363105518	0.20426451955277
63186451	63186428	3,122433806,122437169	3,122433789,122437169	3,122152653,122156016	3,122152636,122156016	0.103305005761697	589.570314208701	0.010014051270594	50.8179005727902	997.67819106926	0.252658248184149
63538843	63538828	3,129566030,129566526	3,129566018,129566526	3,129284873,129285369	3,129284861,129285369	1.61886469296084	314.251267748924	0.0100000363534754	0.795486232393494	3.20496023213379	0.0355812247066245
63592966	63592935	3,131462894,131468090	3,131462876,131468090	3,131181738,131186934	3,131181720,131186934	0.120364219535356	76.9664074012449	0.010004100875527	2.60230213394016	5.92515328181868	0.46510394432966
63593500	63593478	3,131469787,131471170	3,131469774,131471170	3,131188631,131190014	3,131188618,131190014	0.107834617037075	491.863672897877	0.0100580825745395	5.93041423688019	525.879190517111	0.400548018743417
63698688	63698689	3,136040963,136049243	3,136040963,136049258	3,135759805,135768085	3,135759805,135768100	0.413070875133077	139.476348799716	0.0100194375958757	1.14676171837327	2.82600728443771	0.0100000762226558
63838339	63838341	3,141553941,141555805	3,141553941,141555839	3,141272783,141274647	3,141272783,141274681	1.23560140650453	27.472227491592	0.0100002365471945	1.60427401705983	7.49853841974226	0.0100000928854574
63869560	63869540	3,142177606,142181460	3,142177577,142181460	3,141896448,141900302	3,141896419,141900302	1.14032334245328	20.8593494906239	0.0100037539976929	27.4065900990428	98.6380124153459	0.0100001494219616
64109984	64109970	3,155828392,155829687	3,155828378,155829687	3,155546181,155547476	3,155546167,155547476	1.46901128852106	204.905547951557	0.010000570841716	7.82668365479775	93.8833041330253	0.0470128269947512
60661597	60661570	3,15573260,15574976	3,15573243,15574976	3,15614767,15616483	3,15614750,15616483	2.65433731776075	999.654653056122	0.882267230802239	3.90280619587132	74.3828126010523	0.292709992830436
64321072	64321074	3,170297394,170298981	3,170297394,170298994	3,170015182,170016769	3,170015182,170016782	0.104871401667375	61.7326137974485	0.0101506697380529	6.65727058788282	53.5037712464126	0.191608395377138
64556620	64556607	3,183020256,183022416	3,183020238,183022416	3,182738044,182740204	3,182738026,182740204	0.129178663034411	377.057281029808	0.0100157830227434	12.4529494132763	999.996249100999	0.223352743477752
64598963	64598946	3,183927459,183928746	3,183927444,183928746	3,183645247,183646534	3,183645232,183646534	0.10000044168744	89.2924533446704	0.529812115150228	61.2044395841664	997.459509477592	0.226670470731344
64612005	64612007	3,184137806,184137873	3,184137806,184137897	3,183855594,183855661	3,183855594,183855685	0.454701320705047	184.239723570679	0.0100000059355966	3.07520049944397	202.768276787886	0.0100000879381792
64616912	64616913	3,184163727,184164252	3,184163727,184164266	3,183881515,183882040	3,183881515,183882054	0.100000020768131	383.596832039817	0.685225131372817	2.70512172491711	516.78487903354	0.010001155503938
64628330	64628332	3,184189145,184189233	3,184189145,184189254	3,183906933,183907021	3,183906933,183907042	2.74277334699986	732.431720799972	0.242138115182036	0.62989628656587	37.4207530827141	0.0100000062323473
64678572	64678574	3,184849196,184849917	3,184849196,184849935	3,184566984,184567705	3,184566984,184567723	0.599773662296712	83.4704598024782	0.0100027549945099	0.836219501295988	2.58676262521326	0.0100000825101939
64679389	64679390	3,184869529,184870699	3,184869529,184870715	3,184587317,184588487	3,184587317,184588503	0.770196559582318	56.6580209633244	0.0100035705740962	4.11600468793989	29.100677229506	0.0100000109746658
64731866	64731852	3,186048879,186052029	3,186048861,186052029	3,185766668,185769818	3,185766650,185769818	0.235781267636312	323.278948063123	0.0100005810041829	1.67766996190691	85.9410544215829	0.0137233272707885
64759773	64759776	3,186787265,186787478	3,186787265,186787494	3,186505054,186505267	3,186505054,186505283	2.00358408234583	73.8662584027535	0.0100000111594341	4.70331451663061	51.4807808888826	0.0124117074438155
65149580	65149562	3,197065465,197065707	3,197065449,197065707	3,196792336,196792578	3,196792320,196792578	1.52289365238034	109.493577617133	0.010001052820258	1.56420633066611	5.32960090149957	0.0392255478131841
61075485	61075473	3,37851511,37861700	3,37851493,37861700	3,37893002,37903191	3,37892984,37903191	0.107576641662912	9.4314339541999	0.010001121022606	998.125992763083	174.536605787575	0.111457118920052
61081908	61081909	3,37997188,37997468	3,37997188,37997482	3,38038679,38038959	3,38038679,38038973	0.100000102942535	120.399859814826	0.0750932889789013	0.994071624199252	14.5433646971854	0.0100001681889411
61155623	61155625	3,40311572,40311955	3,40311572,40311969	3,40353063,40353446	3,40353063,40353460	0.234535829155639	969.949670776641	0.010000143799425	1.03739656790988	98.2157810428233	0.0100000878122114
61237256	61237234	3,42794290,42804435	3,42794276,42804435	3,42835782,42845927	3,42835768,42845927	1.27367122435118	116.339967124626	0.0100004945204941	3.5758734432546	14.4372997798623	0.0276431721700434
61309051	61309052	3,45001609,45005275	3,45001609,45005290	3,45043101,45046767	3,45043101,45046782	0.237920095813419	528.280375009886	0.0100019675127364	5.3629546810861	113.915183814784	0.101673177325954
61522264	61522218	3,48416470,48417910	3,48416452,48417910	3,48457879,48459319	3,48457861,48459319	0.915393695222338	162.864350262869	0.0100006390458983	0.986113775154741	2.98229622491634	0.0100000674962192
61523114	61523098	3,48419059,48419243	3,48419040,48419243	3,48460468,48460652	3,48460449,48460652	1.42741744829191	999.856073435169	0.935887873721972	14.2906291701595	999.576686751708	0.234099617157289
61642932	61642901	3,49100693,49101354	3,49100675,49101354	3,49138126,49138787	3,49138108,49138787	0.15911418439627	888.597759360292	0.0100186928870703	3.42963477425336	999.624067057753	0.519254277075136
61825053	61825046	3,50342591,50342917	3,50342570,50342917	3,50380022,50380348	3,50380001,50380348	0.767974903056181	173.655467739462	0.0100005381705221	1.12036880770774	1.66477473660867	0.108906423570286
61929224	61929226	3,52249323,52249655	3,52249323,52249669	3,52283339,52283671	3,52283339,52283685	0.60651130538952	109.655277359425	0.0100011020416754	1.58991670885748	3.98333504047916	0.0139488165483239
62093952	62093953	3,56615273,56615903	3,56615273,56615921	3,56649301,56649931	3,56649301,56649949	1.7289660624528	20.2519944995916	0.0100004445733037	1.52292540870936	1.45225405165126	0.010000165796159
